what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1305333667997
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305333721708
activated,perspective,org.scala-ide.sdt.core,2.0.0.201105131126-beta4-92f1b27,"org.scala-ide.sdt.core.perspective",1305333721722
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305333721731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333721810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305333721874
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1305333725099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333731899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333734017
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305333735813
started,bundle,com.amazonaws.eclipse.sdk.ui,1.0.0.v201105091533,"com.amazonaws.eclipse.sdk.ui",1305333743760
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1305333745219
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1305333745221
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1305333746069
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1305333746073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333750557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333760593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333768300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333769923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305333770236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305334309564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305334311847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305370551406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305370558137
started,bundle,org.eclipse.core.databinding,1.3.100.I20100601-0800,"org.eclipse.core.databinding",1305370561854
started,bundle,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2",1305370561949
started,bundle,org.eclipse.core.databinding.property,1.3.0.I20100601-0800,"org.eclipse.core.databinding.property",1305370562010
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1305370575719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305373030168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305373040757
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1305373055964
error,log,,,"Project facet grails.app has not been defined. It is used in plugin com.cloudfoundry.sts.server.ui.branding.",1305373056032
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin org.eclipse.jst.server.core.",1305373056042
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin com.cloudfoundry.sts.server.ui.branding.",1305373056042
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin org.eclipse.jst.server.tomcat.core.",1305373056043
started,bundle,org.eclipse.jst.common.frameworks,1.1.403.v201012160000,"org.eclipse.jst.common.frameworks",1305373056059
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1305373056368
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1305373056826
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1305373056829
error,log,,,"No IModelProvider exists for project P/elevate-search of version: Dynamic Web Module 2.5",1305373056861
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305373056864
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305373056865
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1305373057813
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1305373057830
started,bundle,com.springsource.sts.config.ui,2.6.0.201105041000-RELEASE,"com.springsource.sts.config.ui",1305373058082
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1305373058396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373058446
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1305373058480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305373058521
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1305373058650
started,bundle,com.springsource.sts.ide.metadata,2.6.0.201105041000-RELEASE,"com.springsource.sts.ide.metadata",1305373061950
started,bundle,org.springframework.ide.eclipse.webflow.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.ui",1305373062658
started,bundle,org.springframework.ide.eclipse.webflow.core,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.core",1305373062847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373077814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373092535
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1305373095038
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1305373098182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373098335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373109713
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1305373124658
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1305373124717
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305373125171
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305373137310
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1305373137397
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305373147477
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1305373147478
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1305373153579
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1305373153591
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1305373153831
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305373153835
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305373154044
activated,perspective,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.perspective",1305373154071
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305373154082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1305373154086
executed,command,,,"com.amazonaws.eclipse.ec2.perspective",1305373154086
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.AmiBrowserView",1305373161897
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.AmiBrowserView",1305373161935
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305373164101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373177105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373427858
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305373429471
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1305373436115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1305373436173
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305373440660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305373454592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381140457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1305381140515
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1305381146908
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1305381146911
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305381155123
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.AmiBrowserView",1305381155972
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.ElasticBlockStorageView",1305381157650
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.ElasticBlockStorageView",1305381157686
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.views.SecurityGroupView",1305381162141
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.views.SecurityGroupView",1305381162160
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305381164664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381171065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381666233
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305381667833
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1305381669914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381674202
error,log,,,"No IModelProvider exists for project P/travellog of version: Dynamic Web Module 2.5",1305381688394
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305381688399
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305381688400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381690252
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305381692226
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1305381716262
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1305381716296
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305381718570
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1305381735236
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1305381735279
started,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.ui.editor",1305381735599
started,bundle,org.springframework.ide.eclipse.beans.ui.editor,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.editor",1305381735614
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1305381735715
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1305381735864
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1305381735999
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1305381736145
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305381778717
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1305381785156
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1305381785187
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305381805842
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305381815144
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305381815808
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1305381816262
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305381816553
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305381816631
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305381820654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381823547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381844114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381852079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381855887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1305381855948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305381856489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382131579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382161064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382164765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382164838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382165693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382166334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382166408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382171029
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1305382171092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382180519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382184805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1305382184869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1305382184869
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305382225896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1305382225915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382241512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382249823
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305382254234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305382254341
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305382254504
