what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1305382426011
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1305382426179
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1305382426183
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1305382582859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382584487
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.103.v201101271715,"org.eclipse.wst.common.project.facet.ui",1305382588958
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin org.eclipse.jst.server.core.",1305382588998
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin com.cloudfoundry.sts.server.ui.branding.",1305382588999
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin org.eclipse.jst.server.tomcat.core.",1305382588999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382617691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1305382617728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382628090
started,bundle,org.eclipse.core.databinding,1.3.100.I20100601-0800,"org.eclipse.core.databinding",1305382634997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382862262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305382862334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382876552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382892137
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1305382928024
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1305382928127
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1305382928215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382930028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382936530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382950064
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.4.v201101101700,"org.eclipse.wst.common.modulecore.ui",1305382966130
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1305382968227
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1305382968262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382972350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1305382972421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305382978758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383008796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305383008876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383020638
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1305383045875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383557845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383573875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383573980
started,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1305383580849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383581222
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1305383581245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305383581245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383586565
started,bundle,org.eclipse.core.databinding.property,1.3.0.I20100601-0800,"org.eclipse.core.databinding.property",1305383589024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305383629584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305383638092
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1305383641186
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1305383641575
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1305383641579
error,log,,,"No IModelProvider exists for project P/TravelLog of version: Dynamic Web Module 2.5",1305383641610
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305383641611
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305383641656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383643537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305383643569
started,bundle,com.springsource.sts.ide.metadata,2.6.0.201105041000-RELEASE,"com.springsource.sts.ide.metadata",1305383643600
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1305383645683
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305383647434
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305383650742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383674596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383736468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383743606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383819529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1305383819563
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1305383828812
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305383832969
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305383833109
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305383833273
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305383834093
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305383841279
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305383843080
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1305383843286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383873373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383891591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305383891676
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305383892349
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.AmiBrowserView",1305383920982
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.AmiBrowserView",1305383921007
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.ElasticBlockStorageView",1305383923812
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.ElasticBlockStorageView",1305383923853
opened,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.views.SecurityGroupView",1305383924959
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.views.SecurityGroupView",1305383924974
activated,view,com.amazonaws.eclipse.ec2,1.1.0.v201101181646,"com.amazonaws.eclipse.ec2.ui.views.InstanceView",1305383925838
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305383927533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305383930138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384182734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305384182813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384184935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384687189
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1305384697731
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305384698242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384701508
error,log,,,"No IModelProvider exists for project P/HelloWorld of version: Dynamic Web Module 2.5",1305384756299
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305384756304
error,log,,,"Failed while installing Dynamic Web Module 2.5.",1305384756305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384757166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305384757203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384859994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384862671
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1305384864710
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1305384864735
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305384864916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384866603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384872189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384896724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384911095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1305384911145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305384913538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386641933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386654553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386657034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1305386661231
executed,command,,,"com.amazonaws.eclipse.ec2.perspective",1305386661231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386665202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386679896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1305386679935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1305386679936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386700373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386702423
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305386702619
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1305386703537
stopped,bundle,org.scala-ide.sdt.core,2.0.0.201105131126-beta4-92f1b27,"org.scala-ide.sdt.core",1305386703538
stopped,bundle,org.scala-ide.sdt.aspects,2.0.0.201105131126-beta4-92f1b27,"org.scala-ide.sdt.aspects",1305386703538
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1305386703538
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1305386703538
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1305386703539
stopped,bundle,com.springsource.sts.config.ui,2.6.0.201105041000-RELEASE,"com.springsource.sts.config.ui",1305386703539
stopped,bundle,com.springsource.sts.ide.configurator,2.6.0.201105041000-RELEASE,"com.springsource.sts.ide.configurator",1305386703539
stopped,bundle,com.springsource.sts.wizard,2.6.0.201105041000-RELEASE,"com.springsource.sts.wizard",1305386703539
stopped,bundle,com.springsource.sts.ide.ui,2.6.0.201105041000-RELEASE,"com.springsource.sts.ide.ui",1305386703539
stopped,bundle,org.eclipse.ajdt.ui,2.1.2.e36x-20110307-1000,"org.eclipse.ajdt.ui",1305386703539
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1305386703539
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1305386703540
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1305386703540
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1305386703543
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1305386703543
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1305386703543
stopped,bundle,com.springsource.sts,2.6.1.201105041000-RELEASE,"com.springsource.sts",1305386703544
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1305386703544
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1305386703544
stopped,bundle,org.springframework.ide.eclipse.beans.mylyn,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.mylyn",1305386703544
stopped,bundle,org.springframework.ide.eclipse.mylyn,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.mylyn",1305386703545
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1305386703545
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305386703545
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1305386703545
stopped,bundle,com.springsource.sts.ide.metadata,2.6.0.201105041000-RELEASE,"com.springsource.sts.ide.metadata",1305386703545
stopped,bundle,com.springsource.sts.bestpractices,2.6.0.201105041000-RELEASE,"com.springsource.sts.bestpractices",1305386703545
stopped,bundle,com.springsource.sts.quickfix,2.6.0.201105041000-RELEASE,"com.springsource.sts.quickfix",1305386703545
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1305386703580
stopped,bundle,com.springsource.sts.config.flow,2.6.0.201105041000-RELEASE,"com.springsource.sts.config.flow",1305386703580
stopped,bundle,com.springsource.sts.content.core,2.6.0.201105041000-RELEASE,"com.springsource.sts.content.core",1305386703580
stopped,bundle,com.cloudfoundry.sts.server.ui.branding,2.7.0.201104121430-M1,"com.cloudfoundry.sts.server.ui.branding",1305386703580
stopped,bundle,com.cloudfoundry.sts.server.ui,2.7.0.201104121430-M1,"com.cloudfoundry.sts.server.ui",1305386703581
stopped,bundle,com.cloudfoundry.sts.server.rse,2.7.0.201104121430-M1,"com.cloudfoundry.sts.server.rse",1305386703581
stopped,bundle,com.cloudfoundry.sts.server.core,2.7.0.201104121430-M1,"com.cloudfoundry.sts.server.core",1305386703581
stopped,bundle,com.springsource.sts.config.core,2.6.0.201105041000-RELEASE,"com.springsource.sts.config.core",1305386703581
stopped,bundle,com.springsource.sts.ui,2.6.0.201105041000-RELEASE,"com.springsource.sts.ui",1305386703582
stopped,bundle,com.springsource.sts.core,2.6.0.201105041000-RELEASE,"com.springsource.sts.core",1305386703582
stopped,bundle,com.springsource.sts.ide.osgi,2.6.0.201105041000-RELEASE,"com.springsource.sts.ide.osgi",1305386703582
stopped,bundle,org.springframework.ide.eclipse.aop.mylyn,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.mylyn",1305386703582
stopped,bundle,org.springframework.ide.eclipse.aop.ui.matcher,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.ui.matcher",1305386703582
stopped,bundle,org.springframework.ide.eclipse.aop.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.ui",1305386703582
stopped,bundle,org.springframework.ide.eclipse.aop.core,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.core",1305386703600
stopped,bundle,org.springframework.ide.eclipse.batch,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.batch",1305386703600
stopped,bundle,org.springframework.ide.eclipse.beans.core.autowire,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.core.autowire",1305386703600
stopped,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1305386703600
stopped,bundle,org.springframework.ide.eclipse.osgi,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.osgi",1305386703601
stopped,bundle,org.springframework.ide.eclipse.webflow.mylyn,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.mylyn",1305386703601
stopped,bundle,org.springframework.ide.eclipse.webflow.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.ui",1305386703601
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.graph,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.ui.graph",1305386703601
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.ui.editor",1305386703601
stopped,bundle,org.springframework.ide.eclipse.webflow.core,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.core",1305386703601
stopped,bundle,org.springframework.ide.eclipse.beans.ui.editor,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.editor",1305386703601
stopped,bundle,org.springframework.ide.eclipse.beans.ui.graph,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.graph",1305386703601
stopped,bundle,org.springframework.ide.eclipse.beans.ui.search,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.search",1305386703602
stopped,bundle,org.springframework.ide.eclipse.beans.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui",1305386703603
